provider,model_title,model_url,model_key_inferred,source_field,source_enum_value,standard_dimension,standard_value,confidence,note
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,5,DURATION_SECONDS,4,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,5,DURATION_SECONDS,5,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,5,DURATION_SECONDS,6,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,5,DURATION_SECONDS,7,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,10,DURATION_SECONDS,8,MEDIUM,std_to_api:nearest
kie,wan/2-6-flash,https://docs.kie.ai/market/wan/2-6-flash-image-to-video.md,wan/2-6-flash,paths.post.input.duration,10,DURATION_SECONDS,9,MEDIUM,std_to_api:nearest
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.image_size,square,IMAGE_SIZE_CLASS,SQUARE,HIGH,std_to_api:exact
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.image_size,square,IMAGE_SIZE_CLASS,SQUARE,HIGH,std_to_api:exact
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.image_size,square,IMAGE_SIZE_CLASS,SQUARE,HIGH,std_to_api:exact
kie,qwen,https://docs.kie.ai/market/qwen/image-edit.md,qwen,paths.post.input.image_size,square,IMAGE_SIZE_CLASS,SQUARE,HIGH,std_to_api:exact
kie,seedream/seedream,https://docs.kie.ai/market/seedream/seedream.md,seedream/seedream,paths.post.input.image_size,square,IMAGE_SIZE_CLASS,SQUARE,HIGH,std_to_api:exact
kie,seedream/seedream-v4,https://docs.kie.ai/market/seedream/seedream-v4-text-to-image.md,seedream/seedream-v4,paths.post.input.image_size,square,IMAGE_SIZE_CLASS,SQUARE,HIGH,std_to_api:exact
kie,seedream/seedream-v4-edit,https://docs.kie.ai/market/seedream/seedream-v4-edit.md,seedream/seedream-v4-edit,paths.post.input.image_size,square,IMAGE_SIZE_CLASS,SQUARE,HIGH,std_to_api:exact
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.mode,fun,MODE,FUN,HIGH,std_to_api:exact
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.mode,normal,MODE,NORMAL,HIGH,std_to_api:exact
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.mode,fun,MODE,PRO,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.mode,spicy,MODE,SPICY,HIGH,std_to_api:exact
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.mode,fun,MODE,STANDARD,LOW,std_to_api:fallback_baseline
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.mode,pro,MODE,FUN,LOW,std_to_api:fallback_baseline
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.mode,pro,MODE,NORMAL,LOW,std_to_api:fallback_baseline
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.mode,pro,MODE,PRO,HIGH,std_to_api:exact
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.mode,pro,MODE,SPICY,LOW,std_to_api:fallback_baseline
kie,kling/kling-3-0,https://docs.kie.ai/market/kling/kling-3-0.md,kling/kling-3-0,paths.post.input.mode,std,MODE,STANDARD,HIGH,std_to_api:semantic_alias
kie,google/imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,google/imagen4-fast,paths.post.input.num_images,1,NUM_IMAGES,1,MEDIUM,std_to_api:nearest_lower
kie,google/imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,google/imagen4-fast,paths.post.input.num_images,2,NUM_IMAGES,2,MEDIUM,std_to_api:nearest_lower
kie,google/imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,google/imagen4-fast,paths.post.input.num_images,3,NUM_IMAGES,3,MEDIUM,std_to_api:nearest_lower
kie,google/imagen4-fast,https://docs.kie.ai/market/google/imagen4-fast.md,google/imagen4-fast,paths.post.input.num_images,4,NUM_IMAGES,4,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.num_images,1,NUM_IMAGES,1,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.num_images,2,NUM_IMAGES,2,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.num_images,3,NUM_IMAGES,3,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character,https://docs.kie.ai/market/ideogram/character.md,ideogram/character,paths.post.input.num_images,4,NUM_IMAGES,4,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.num_images,1,NUM_IMAGES,1,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.num_images,2,NUM_IMAGES,2,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.num_images,3,NUM_IMAGES,3,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-edit,https://docs.kie.ai/market/ideogram/character-edit.md,ideogram/character-edit,paths.post.input.num_images,4,NUM_IMAGES,4,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.num_images,1,NUM_IMAGES,1,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.num_images,2,NUM_IMAGES,2,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.num_images,3,NUM_IMAGES,3,MEDIUM,std_to_api:nearest_lower
kie,ideogram/character-remix,https://docs.kie.ai/market/ideogram/character-remix.md,ideogram/character-remix,paths.post.input.num_images,4,NUM_IMAGES,4,MEDIUM,std_to_api:nearest_lower
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.num_images,1,NUM_IMAGES,1,MEDIUM,std_to_api:nearest_lower
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.num_images,2,NUM_IMAGES,2,MEDIUM,std_to_api:nearest_lower
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.num_images,3,NUM_IMAGES,3,MEDIUM,std_to_api:nearest_lower
kie,ideogram/v3-reframe,https://docs.kie.ai/market/ideogram/v3-reframe.md,ideogram/v3-reframe,paths.post.input.num_images,4,NUM_IMAGES,4,MEDIUM,std_to_api:nearest_lower
kie,qwen,https://docs.kie.ai/market/qwen/image-edit.md,qwen,paths.post.input.num_images,1,NUM_IMAGES,1,MEDIUM,std_to_api:nearest_lower
kie,qwen,https://docs.kie.ai/market/qwen/image-edit.md,qwen,paths.post.input.num_images,2,NUM_IMAGES,2,MEDIUM,std_to_api:nearest_lower
kie,qwen,https://docs.kie.ai/market/qwen/image-edit.md,qwen,paths.post.input.num_images,3,NUM_IMAGES,3,MEDIUM,std_to_api:nearest_lower
kie,qwen,https://docs.kie.ai/market/qwen/image-edit.md,qwen,paths.post.input.num_images,4,NUM_IMAGES,4,MEDIUM,std_to_api:nearest_lower
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.output_format,jpeg,OUTPUT_FORMAT,JPEG,HIGH,std_to_api:exact
kie,flux-kontext-api/generate-or-edit-image,https://docs.kie.ai/flux-kontext-api/generate-or-edit-image.md,flux-kontext-api/generate-or-edit-image,paths.post.input.output_format,png,OUTPUT_FORMAT,PNG,HIGH,std_to_api:exact
kie,qwen,https://docs.kie.ai/market/qwen/image-edit.md,qwen,paths.post.input.output_format,jpeg,OUTPUT_FORMAT,JPEG,HIGH,std_to_api:exact
kie,qwen,https://docs.kie.ai/market/qwen/image-edit.md,qwen,paths.post.input.output_format,png,OUTPUT_FORMAT,PNG,HIGH,std_to_api:exact
kie,gpt-image/1-5,https://docs.kie.ai/market/gpt-image/1-5-image-to-image.md,gpt-image/1-5,paths.post.input.quality,high,QUALITY_LEVEL,BASIC,LOW,std_to_api:fallback_baseline
kie,gpt-image/1-5,https://docs.kie.ai/market/gpt-image/1-5-image-to-image.md,gpt-image/1-5,paths.post.input.quality,high,QUALITY_LEVEL,HIGH,HIGH,std_to_api:exact
kie,gpt-image/1-5,https://docs.kie.ai/market/gpt-image/1-5-image-to-image.md,gpt-image/1-5,paths.post.input.quality,medium,QUALITY_LEVEL,MEDIUM,HIGH,std_to_api:exact
kie,seedream/4-5,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,seedream/4-5,paths.post.input.quality,basic,QUALITY_LEVEL,BASIC,HIGH,std_to_api:exact
kie,seedream/4-5,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,seedream/4-5,paths.post.input.quality,high,QUALITY_LEVEL,HIGH,HIGH,std_to_api:exact
kie,seedream/4-5,https://docs.kie.ai/market/seedream/4-5-text-to-image.md,seedream/4-5,paths.post.input.quality,basic,QUALITY_LEVEL,MEDIUM,LOW,std_to_api:fallback_baseline
kie,seedream/4-5-edit,https://docs.kie.ai/market/seedream/4-5-edit.md,seedream/4-5-edit,paths.post.input.quality,basic,QUALITY_LEVEL,BASIC,HIGH,std_to_api:exact
kie,seedream/4-5-edit,https://docs.kie.ai/market/seedream/4-5-edit.md,seedream/4-5-edit,paths.post.input.quality,high,QUALITY_LEVEL,HIGH,HIGH,std_to_api:exact
kie,seedream/4-5-edit,https://docs.kie.ai/market/seedream/4-5-edit.md,seedream/4-5-edit,paths.post.input.quality,basic,QUALITY_LEVEL,MEDIUM,LOW,std_to_api:fallback_baseline
kie,chat/gpt-5-2,https://docs.kie.ai/market/chat/gpt-5-2.md,chat/gpt-5-2,paths.post.reasoning_effort,high,REASONING_EFFORT,HIGH,HIGH,std_to_api:exact
kie,chat/gpt-5-2,https://docs.kie.ai/market/chat/gpt-5-2.md,chat/gpt-5-2,paths.post.reasoning_effort,low,REASONING_EFFORT,LOW,HIGH,std_to_api:exact
kie,claude/claude-opus-4-5,https://docs.kie.ai/market/claude/claude-opus-4-5.md,claude/claude-opus-4-5,paths.post.reasoning_effort,high,REASONING_EFFORT,HIGH,HIGH,std_to_api:exact
kie,claude/claude-opus-4-5,https://docs.kie.ai/market/claude/claude-opus-4-5.md,claude/claude-opus-4-5,paths.post.reasoning_effort,low,REASONING_EFFORT,LOW,HIGH,std_to_api:exact
kie,claude/claude-sonnet-4-5,https://docs.kie.ai/market/claude/claude-sonnet-4-5.md,claude/claude-sonnet-4-5,paths.post.reasoning_effort,high,REASONING_EFFORT,HIGH,HIGH,std_to_api:exact
kie,claude/claude-sonnet-4-5,https://docs.kie.ai/market/claude/claude-sonnet-4-5.md,claude/claude-sonnet-4-5,paths.post.reasoning_effort,low,REASONING_EFFORT,LOW,HIGH,std_to_api:exact
kie,gemini/gemini-2-5-pro,https://docs.kie.ai/market/gemini/gemini-2-5-pro.md,gemini/gemini-2-5-pro,paths.post.reasoning_effort,high,REASONING_EFFORT,HIGH,HIGH,std_to_api:exact
kie,gemini/gemini-2-5-pro,https://docs.kie.ai/market/gemini/gemini-2-5-pro.md,gemini/gemini-2-5-pro,paths.post.reasoning_effort,low,REASONING_EFFORT,LOW,HIGH,std_to_api:exact
kie,gemini/gemini-3-pro,https://docs.kie.ai/market/gemini/gemini-3-pro.md,gemini/gemini-3-pro,paths.post.reasoning_effort,high,REASONING_EFFORT,HIGH,HIGH,std_to_api:exact
kie,gemini/gemini-3-pro,https://docs.kie.ai/market/gemini/gemini-3-pro.md,gemini/gemini-3-pro,paths.post.reasoning_effort,low,REASONING_EFFORT,LOW,HIGH,std_to_api:exact
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,bytedance/seedance-1-5-pro,https://docs.kie.ai/market/bytedance/seedance-1-5-pro.md,bytedance/seedance-1-5-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-lite,https://docs.kie.ai/market/bytedance/v1-lite-image-to-video.md,bytedance/v1-lite,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro,https://docs.kie.ai/market/bytedance/v1-pro-text-to-video.md,bytedance/v1-pro,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,bytedance/v1-pro-fast,https://docs.kie.ai/market/bytedance/v1-pro-fast-image-to-video.md,bytedance/v1-pro-fast,paths.post.input.resolution,720p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,flux2/flex,https://docs.kie.ai/market/flux2/flex-image-to-image.md,flux2/flex,paths.post.input.resolution,1k,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,flux2/pro,https://docs.kie.ai/market/flux2/pro-image-to-image.md,flux2/pro,paths.post.input.resolution,1k,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
kie,grok-imagine,https://docs.kie.ai/market/grok-imagine/image-to-video.md,grok-imagine,paths.post.input.resolution,480p,RESOLUTION_TIER,P768,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,K1,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,K2,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,K4,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,P1080,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,P480,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,P512,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,P580,LOW,std_to_api:fallback_baseline
kie,hailuo/02-image-to-video-standard,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,hailuo/02-image-to-video-standard,paths.post.input.resolution,512p,RESOLUTION_TIER,P720,LOW,std_to_api:fallback_baseline
