provider,model_key_inferred,model_title,model_url,source_field,standard_dimension,standard_value,mapped_api_enum_value,mapping_rule,is_mapped
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,5,6,fallback_min,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,6,6,nearest_lower,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,7,6,nearest_lower,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,8,6,nearest_lower,1
kie,grok-imagine/image-to-video,Grok Imagine Image to Video,https://docs.kie.ai/market/grok-imagine/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,9,6,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,15,15,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,25,15,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,3,6,fallback_min,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,4,6,fallback_min,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,5,6,fallback_min,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,6,6,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,7,6,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,8,6,nearest_lower,1
kie,grok-imagine/text-to-video,Grok Imagine Text to Video,https://docs.kie.ai/market/grok-imagine/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,9,6,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,25,10,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,3,6,fallback_min,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,4,6,fallback_min,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,5,6,fallback_min,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,6,6,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,7,6,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,8,6,nearest_lower,1
kie,hailuo/02-image-to-video-standard,Hailuo Standard Image to Video,https://docs.kie.ai/market/hailuo/02-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,9,6,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,25,10,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,3,6,fallback_min,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,4,6,fallback_min,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,5,6,fallback_min,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,6,6,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,7,6,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,8,6,nearest_lower,1
kie,hailuo/02-text-to-video-standard,Hailuo Standard Text to Video,https://docs.kie.ai/market/hailuo/02-text-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,9,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,25,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,3,6,fallback_min,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,4,6,fallback_min,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,5,6,fallback_min,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,6,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,7,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,8,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-pro,Hailuo 2.3 Pro Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-pro.md,paths.post.input.duration,DURATION_SECONDS,9,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,25,10,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,3,6,fallback_min,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,4,6,fallback_min,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,5,6,fallback_min,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,6,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,7,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,8,6,nearest_lower,1
kie,hailuo/2-3-image-to-video-standard,Hailuo 2.3 Standard Image to Video,https://docs.kie.ai/market/hailuo/2-3-image-to-video-standard.md,paths.post.input.duration,DURATION_SECONDS,9,6,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,25,10,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,3,5,fallback_min,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,4,5,fallback_min,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,5,5,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,6,5,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,7,5,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,8,5,nearest_lower,1
kie,kling/image-to-video,Kling 2.6 Image to Video,https://docs.kie.ai/market/kling/image-to-video.md,paths.post.input.duration,DURATION_SECONDS,9,5,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,11,11,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,12,12,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,13,13,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,14,14,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,15,15,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,25,15,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,3,3,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,4,4,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,5,5,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,6,6,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,7,7,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,8,8,nearest_lower,1
kie,kling/kling-3-0,Kling 3.0,https://docs.kie.ai/market/kling/kling-3-0.md,paths.post.input.duration,DURATION_SECONDS,9,9,nearest_lower,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,10,10,nearest_lower,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,11,10,nearest_lower,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,12,10,nearest_lower,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,13,10,nearest_lower,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,14,10,nearest_lower,1
kie,kling/text-to-video,Kling 2.6 Text to Video,https://docs.kie.ai/market/kling/text-to-video.md,paths.post.input.duration,DURATION_SECONDS,15,10,nearest_lower,1
